StudentID,StudentName,Course,City,AttendancePercent,Assignment1Score,Assignment2Score,ExamScore,StudyHoursPerWeek,ProjectSubmitted,EnrolmentDate
1836,Ethan Cooper,Software Development,Liverpool,89,66.7,63.1,51.6,5.5,Yes,22/09/2024
1837,Lucas Clarke,Cyber Security,Leeds,90.7,69.5,61,53.2,4.8,No,19/09/2024
1838,Eva Green,Computing,Liverpool,88.8,76.3,73.2,65.1,4,Yes,20/09/2024
1839,Aisha Hill,Digital Media,Leicester,64,91.7,79.4,83.4,2.6,Yes,13/09/2024
1840,Abigail Martin,Business IT,Nottingham,99.3,53.3,61.7,68.1,2.6,Yes,25/09/2024
1841,Jacob Ali,Software Development,Leeds,81,42.1,59.5,69.4,6.2,Yes,02/09/2024
1842,William Davies,Software Development,Coventry,52,70.1,65.7,52.3,10.6,No,11/09/2024
1843,Maya Collins,Cyber Security,Leicester,92.7,91.5,70.4,75.4,5.4,Yes,09/09/2024
1844,Aaliyah Moore,Computing,Birmingham,86.4,50.5,75.3,60.2,0.5,Yes,16/09/2024
1845,Callum Hill,Business IT,Manchester,71.1,76.8,68.3,90.5,7.6,Yes,13/09/2024
1846,Finley Scott,Computing,Leeds,68.4,61.9,80,78.5,2.3,No,04/09/2024
1847,Fatima Harris,Cyber Security,Bristol,73.8,75.5,78,79.8,4.1,Yes,15/09/2024
1848,Blake Mitchell,Business IT,Bristol,67.8,67.6,66.9,86.4,2,Yes,12/09/2024
1849,Aaron Morgan,Digital Media,Leicester,63.6,82.9,69,80.2,3.1,No,16/09/2024
1850,Yasmin Johnson,Computing,Manchester,67.8,85.9,70.2,54.4,7.7,Yes,12/09/2024
1851,Poppy Lewis,Computing,Liverpool,100,76.5,68.3,71.1,3.4,Yes,23/09/2024
1852,Dylan Hall,IT,London,72.8,59.7,75.3,76.6,5.6,No,19/09/2024
1853,Sienna Lewis,Software Development,Bristol,95.5,66.5,72.8,96.1,7.3,Yes,16/09/2024
1854,Ava Hughes,Software Development,Reading,63.6,65.8,83.5,79.4,8.9,No,25/09/2024
1855,Bradley Wilson,Computing,Liverpool,94.2,69.4,51.3,63.9,5,Yes,08/09/2024
1856,Sophia Taylor,Computing,Cardiff,75.7,86.5,62.3,68,7.7,Yes,15/09/2024
1857,Abigail Turner,IT,Birmingham,65.4,56.5,,60.1,2.5,Yes,17/09/2024
1858,Olivia Clarke,Cyber Security,Reading,86.1,54,72.1,76.7,7.4,Yes,23/09/2024
1859,Layla Begum,Computing,Sheffield,72.8,77.9,64.8,89.2,8.6,Yes,13/09/2024
1860,Sarah Foster,IT,Sheffield,81.8,82,84.1,73.7,4.4,Yes,05/09/2024
1861,Mia Phillips,IT,Leeds,66,78.6,67.2,82.1,9.2,No,26/09/2024
1862,Finley Khan,Cyber Security,Nottingham,93.1,63.3,98.6,85.7,9.4,Yes,02/09/2024
1863,Dylan Thomas,Software Development,Cardiff,69,63.5,65.2,74.5,7,Yes,18/09/2024
1864,Abigail Hill,Digital Media,Manchester,80.4,56.7,66.3,81.3,6.5,No,22/09/2024
1865,Daisy Mitchell,IT,Leeds,90.7,97.3,81.3,64.1,3.9,Yes,16/09/2024
1866,George Wilson,Computing,Nottingham,100,63.7,72,60,4,No,07/09/2024
1867,Aisha Thomas,Digital Media,Sheffield,100,69.3,83.3,76.2,5.1,Yes,26/09/2024
1868,Olivia Moore,Business IT,London,96.4,66.5,83.7,80.5,1.6,Yes,24/09/2024
1869,Brooke Brown,Computing,Liverpool,79.7,52.9,77,48.4,3,Yes,09/09/2024
1870,Archie Mitchell,Software Development,Nottingham,91,70.3,51.8,58.3,8.4,Yes,16/09/2024
1871,Cameron Clarke,Cyber Security,London,80.9,82.3,65.5,78.8,6.6,Yes,17/09/2024
1872,Callum Clarke,Digital Media,Cardiff,76.8,69.6,80.6,81,2.7,Yes,02/09/2024
1873,Tyler Khan,Cyber Security,Manchester,94.6,66.8,59.9,61.4,3,No,22/09/2024
1504,Imogen Hall,Computing,Cardiff,97.4,87.5,89.3,88.5,8.1,Yes,23/09/2024
1875,William Evans,Business IT,Bristol,73.3,58.7,80.7,77.3,8.1,Yes,25/09/2024
1876,Oscar Roberts,Cyber Security,Leeds,84.7,69.2,91.7,62.5,2.1,Yes,24/09/2024
1877,Isaac Begum,Business IT,Reading,80.9,65.9,84,60.3,6.9,Yes,20/09/2024
1001,Bradley Ahmed,Computing,Leeds,97.2,90.9,60.7,88.3,7.1,Yes,08/09/2024
1879,Oliver Campbell,Digital Media,Nottingham,80.2,61.6,77.7,51.8,5.2,No,21/09/2024
1880,Jacob Green,Software Development,Leeds,79.1,59.4,87.2,50.4,5.2,Yes,26/09/2024
1881,Sienna Collins,Computing,Cardiff,76.7,64.9,79.1,60.2,3.6,Yes,05/09/2024
1882,Jasmine Williams,Cyber Security,Birmingham,60.1,58.1,46.8,75.2,8.8,Yes,08/09/2024
1883,Daisy Hill,Software Development,Nottingham,67.9,51.2,73.8,59.1,7.8,No,11/09/2024
1884,James Lewis,Cyber Security,Cardiff,73.9,100,73,83.5,6.1,Yes,06/09/2024
1885,Ethan Edwards,Digital Media,Liverpool,76,82.1,62.7,92.3,3.9,Yes,08/09/2024
1886,Archie Foster,Computing,Reading,91.5,49.4,74.4,33.4,6.5,Yes,23/09/2024
1887,Grace Griffiths,Software Development,Coventry,75.4,74.3,65.8,61.3,1.6,Yes,06/09/2024
1888,Mohammed Young,Computing,Manchester,97.2,55.6,63.6,56.1,4.3,Yes,19/09/2024
1889,Jack Thompson,Computing,Birmingham,90.7,55.4,69.9,34.9,2.6,No,08/09/2024
1890,Joshua Davies,Digital Media,Reading,93.5,69,88.3,77,4.8,Yes,15/09/2024
1891,William Allen,Software Development,Sheffield,69.1,82,100,69,6.8,Yes,11/09/2024
1892,Ben Phillips,Business IT,Sheffield,72,78.5,84.1,80.9,2.8,Yes,22/09/2024
1893,Oliver Young,IT,Nottingham,100,43.2,78.2,80.2,6.6,Yes,26/09/2024
1894,Jack Adams,Digital Media,Cardiff,92.1,79.2,73,60.3,6.1,Yes,23/09/2024
1895,Ethan Williams,Business IT,Bristol,92.7,57.2,65.1,65.8,6.5,Yes,19/09/2024
1896,Anaya Hill,Software Development,Leeds,86.6,65.2,65.2,92.3,11.6,Yes,08/09/2024
1897,Olivia Campbell,Business IT,Cardiff,100,74.2,77,62.4,7.8,Yes,26/09/2024
1898,Dylan Morris,Software Development,Reading,82.6,62.3,71.3,78.3,10.8,No,13/09/2024
1899,Ben Wright,Cyber Security,Nottingham,78.8,76.3,70.6,70.5,6.1,No,13/09/2024
1900,Jacob Evans,Software Development,Birmingham,68.5,56.1,54.3,71.8,5,No,25/09/2024
1901,Grace Cooper,Cyber Security,Manchester,73,69.2,68.7,70.7,3.9,No,11/09/2024
1902,Tyler Clarke,Business IT,Leicester,74.7,81.1,94.4,76.4,6.2,Yes,11/09/2024
1903,Jessica Ahmed,Business IT,,91.2,72.6,71.4,62.2,2.8,No,25/09/2024
1904,Finley Begum,IT,,86.5,81.2,80.9,97.4,4.8,Yes,06/09/2024
1905,Hannah Carter,IT,Sheffield,68.9,83.4,69.1,54.4,5.3,Yes,09/09/2024
1255,Ella Hall,Computing,Manchester,90.6,49.1,47.3,87.7,9.8,Yes,09/09/2024
1907,Tyler Murphy,Cyber Security,Liverpool,79.4,63.1,56.4,79.7,0.5,Yes,14/09/2024
1908,Aaron Clarke,Digital Media,Leeds,66.7,76,81,55.5,4.1,Yes,22/09/2024
1909,Fatima Mitchell,Digital Media,Sheffield,62.1,77.9,63.9,56.1,1.1,Yes,12/09/2024
1910,Bethany Taylor,Business IT,Sheffield,100,68.2,92.9,67.2,5.5,Yes,05/09/2024
1911,Jack Carter,Software Development,Liverpool,65.7,74.8,100,56.5,6.8,No,18/09/2024
1912,Abigail Davies,Business IT,Bristol,77.8,47.7,68.7,54.1,4.2,Yes,19/09/2024
1913,William Collins,IT,Birmingham,72.4,53.3,77.4,62.2,8.8,Yes,21/09/2024
1914,Mia Hall,IT,Sheffield,71.6,97.1,67.6,62.6,5.6,No,02/09/2024
1915,Eva Walker,Digital Media,Birmingham,89.5,74.9,85.8,90.4,5.7,No,09/09/2024
1916,Emily Foster,Business IT,Birmingham,59.1,74.7,100,79,7.2,No,20/09/2024
1917,Isaac White,IT,Leicester,86,77.5,85.5,81.8,1.8,Yes,05/09/2024
1918,Kai Griffiths,Software Development,London,81.9,49.9,89.1,81.9,7.1,Yes,24/09/2024
1919,Finley Murphy,Computing,Reading,67.2,59.4,56.3,91.5,3,No,15/09/2024
1920,Thomas Hughes,IT,Liverpool,61,75.4,71.5,90.4,7.9,Yes,17/09/2024
1921,Sarah Phillips,Digital Media,Coventry,69.5,81.1,82.5,63.8,2.7,No,05/09/2024
1922,Maya Turner,Business IT,Bristol,70.2,61.6,61.7,42.9,6.5,Yes,14/09/2024
1923,Adam Edwards,Cyber Security,London,72.3,61.5,68.8,83.9,7.9,No,13/09/2024
1924,Oscar Wilson,Computing,Nottingham,81.2,64.2,55.8,71,3.9,Yes,19/09/2024
1925,Dylan Morgan,Business IT,Bristol,70.8,83,82.6,35.8,4.5,No,04/09/2024
1926,Ella White,IT,Liverpool,87.6,79.3,61.1,62.2,7.5,Yes,07/09/2024
1927,James Morris,Digital Media,Sheffield,75,86,79.3,87.5,6.2,Yes,23/09/2024
1928,Yasmin Jackson,IT,Cardiff,81.2,95.9,90.2,81.5,0.7,Yes,20/09/2024
1929,Alex Foster,Cyber Security,Leicester,81.5,69.9,75,91.3,6.2,Yes,08/09/2024
1930,Samuel Martin,IT,Sheffield,100,78.5,71.9,76.6,8,Yes,20/09/2024
1931,Liam Wright,Business IT,Cardiff,62.8,90.3,81.7,65.3,1.5,Yes,24/09/2024
1932,Sophia Turner,Cyber Security,Bristol,100,89.2,85.7,71.8,7.5,Yes,19/09/2024
1933,Amelia Mitchell,Digital Media,Nottingham,75.6,67.4,74.5,69.9,2,No,17/09/2024
1934,Anaya Walker,IT,Liverpool,84.1,89.8,65.7,66.3,2.6,Yes,06/09/2024
1935,Yasmin Thompson,Digital Media,Bristol,81.2,93.1,59.7,69.3,6,Yes,02/09/2024
1936,Anaya Murphy,IT,Manchester,48.4,68.9,63,51,2.9,Yes,07/09/2024
1937,Bethany Khan,Cyber Security,Leicester,70.4,78.6,69.8,62.8,4.7,Yes,24/09/2024
1938,Harry Khan,Computing,Bristol,83.1,88.3,70.5,57.5,8.7,Yes,02/09/2024
1939,Lily Brown,Computing,Sheffield,88.8,70.9,64.5,93.6,3.2,Yes,07/09/2024
1940,Fatima Jackson,Computing,Leicester,74.6,85,63.5,43.6,3,Yes,26/09/2024
1874,Logan Adams,Computing,Birmingham,96.7,63.9,80.6,87.3,11.3,Yes,05/09/2024
1942,Daniel Shah,Software Development,Nottingham,76.9,84.8,65.4,58.3,7,Yes,19/09/2024
1632,Isaac Turner,Computing,Leicester,94.3,77.2,59.7,87.2,8.6,Yes,12/09/2024
1944,Zara Smith,Computing,Bristol,86.7,84.5,,64.8,8.5,Yes,14/09/2024
1945,Samuel Shah,IT,Nottingham,97.9,68.9,74.4,48.5,4.6,No,11/09/2024
1946,Amelia Patel,Computing,Liverpool,78.4,60.9,79.4,44.6,4.2,Yes,15/09/2024
1947,Lily Thomas,Digital Media,Leeds,100,88.5,86.8,56.2,6.8,Yes,22/09/2024
1948,Bradley Hall,Computing,Leeds,82.3,54.5,49.5,65.8,6.6,Yes,09/09/2024
1949,Chloe Scott,IT,Leicester,77.7,99.3,64,50,7,No,22/09/2024
1950,Mohammed Jones,IT,Leeds,73.5,76.1,59.3,54.1,3.3,Yes,24/09/2024
1951,Archie Singh,Computing,Manchester,89.4,61.3,76.3,81.4,7,Yes,24/09/2024
1952,Brooke Khan,Business IT,Leeds,76.1,85.7,67.3,62.7,5.3,No,17/09/2024
1170,Lucas Thomas,Computing,Bristol,97.3,54.1,85.1,86.2,11.3,Yes,25/09/2024
1954,Layla Mitchell,Computing,Leicester,71.4,81.9,76.1,85.7,4.4,Yes,22/09/2024
1955,Olivia Baker,Business IT,Coventry,65.2,,91.2,98.3,8.7,Yes,19/09/2024
1956,Jessica Johnson,Computing,Birmingham,84.8,69.4,70.8,74.9,5.3,Yes,20/09/2024
1957,Zara Baker,Computing,Nottingham,93.6,62.8,68.6,89,1.5,Yes,21/09/2024
1958,Samuel Clarke,Cyber Security,Bristol,84.7,71.7,81.7,65.7,0.5,Yes,10/09/2024
1959,Jacob Clarke,Computing,Cardiff,75.6,54.3,73.8,84.1,6.5,No,15/09/2024
1960,Lucas Mitchell,IT,Bristol,70.3,66.5,66.5,59.7,5,Yes,20/09/2024
1080,Callum Patel,Computing,Manchester,94,90.1,87.3,85.5,8.1,Yes,20/09/2024
1962,Kai Phillips,Software Development,Leicester,75.8,58.3,81.6,76.4,7.7,Yes,14/09/2024
1963,Daniel Smith,IT,Leeds,84.6,79.2,72.5,92.9,5.5,Yes,26/09/2024
1964,Anaya Begum,Computing,London,66.3,67.2,76.5,82,4.4,No,08/09/2024
1965,Jasmine Robinson,Software Development,Nottingham,62.1,73.2,70.6,76.3,0.5,Yes,15/09/2024
1966,Isaac Thompson,Business IT,Leeds,70,89,69.4,79.2,7.4,No,06/09/2024
1967,Liam Martin,Digital Media,Manchester,76.9,70.8,54.1,71.1,4.1,Yes,13/09/2024
1968,Maya Clarke,Computing,Leicester,87.3,76,88.1,63.5,9.4,No,13/09/2024
1969,Molly Collins,IT,Liverpool,82.2,79.9,45.5,66,0.5,Yes,09/09/2024
1492,Jacob Baker,Computing,Cardiff,96.5,85.5,61.2,85.4,7.6,Yes,06/09/2024
1971,Logan Jones,Computing,Leicester,77.6,82.5,62.4,82.5,7.8,Yes,06/09/2024
1972,Sarah Hall,IT,Nottingham,78.5,,69.5,63.8,3.5,Yes,05/09/2024
1973,Grace Baker,Computing,Birmingham,90.2,89.3,76.3,42.5,5.7,No,21/09/2024
1974,Poppy Singh,Software Development,Leicester,79.1,75.2,75.8,67.3,3.8,No,04/09/2024
1975,Oliver Wilson,Digital Media,Leeds,83.3,71.6,65.7,85.5,3.7,No,21/09/2024
1976,Amir Martin,Computing,London,80.1,100,87.6,67.6,10.2,Yes,08/09/2024
1977,Ella Hill,Business IT,Leeds,87.2,85.7,58.4,59.6,3.3,Yes,13/09/2024
1978,Hannah Hall,Business IT,Birmingham,78.6,84,77.3,74,4.8,No,15/09/2024
1979,Ben Hill,Digital Media,Bristol,74.2,53.2,87.1,65.4,5,Yes,17/09/2024
1980,Ruby Mitchell,IT,Cardiff,69.5,42.9,77.8,62.6,5.7,No,15/09/2024
1981,Logan Singh,Computing,Bristol,98.4,72,68.1,62.7,4,Yes,14/09/2024
1982,Sienna Khan,Computing,Sheffield,75.1,68.5,79.7,57.1,3.5,Yes,07/09/2024
1983,Blake Baker,Software Development,Reading,70,71.6,74.7,100,6.1,Yes,11/09/2024
1984,Noah Shah,Computing,Manchester,68.2,58.3,70,55,7.9,Yes,20/09/2024
1985,Eva Hill,Digital Media,Bristol,63.2,49.1,62.4,71.7,3,Yes,06/09/2024
1986,Freya Turner,Digital Media,Leeds,95.5,73.8,63.6,42.8,3.3,Yes,05/09/2024
1987,Ruby Scott,Software Development,,77.8,84.1,75.6,45.6,5.1,No,03/09/2024
1988,Leo Young,Digital Media,Sheffield,85,76.3,79.6,52.7,11.6,Yes,19/09/2024
1989,Brooke Hall,Business IT,Reading,89,59.5,62.9,69.7,2.6,No,11/09/2024
1990,Molly Begum,IT,Manchester,91,58,75.9,78.4,7.5,Yes,10/09/2024
1991,Isla Collins,Digital Media,Bristol,84.4,68.2,82.3,56.9,3.9,No,19/09/2024
1992,Dylan Hill,Digital Media,London,86,62.9,63.7,70.2,4.6,Yes,25/09/2024
1993,Anaya Carter,Computing,Sheffield,88,87.6,81.5,77.2,4.7,Yes,04/09/2024
1994,Maya Thompson,Computing,Birmingham,82.5,75.6,60,93.1,8.8,Yes,09/09/2024
1995,Finley Moore,Computing,Leeds,80.4,,78.3,67.8,4.3,Yes,14/09/2024
1996,Molly Phillips,Computing,Leeds,88.9,62.5,67.6,68.5,5.2,Yes,20/09/2024
1997,Maya Edwards,Computing,London,94.6,59.1,69,87.5,3.9,Yes,21/09/2024
1998,Maya Campbell,Digital Media,Nottingham,78.6,87.4,74.9,60.3,3,Yes,07/09/2024
1999,Eva Davies,Business IT,Reading,78.6,45.4,60.5,44,6.2,Yes,22/09/2024
2000,Fatima Morris,Computing,London,69.5,71.7,79.4,61.7,7.7,Yes,25/09/2024
